,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
FBgn0046294.5,1.06703089786358e-73,4.88771291582362,0.882,0.323,2.13406179572715e-70,8,FBgn0046294
FBgn0265089,3.70006511477736e-73,2.32276162562224,0.84,0.336,7.40013022955473e-70,8,FBgn0265089
FBgn0039373,1.11178743570172e-72,0.815129992090748,0.805,0.259,2.22357487140344e-69,8,FBgn0039373
FBgn0031620,4.82559518531068e-72,2.79647025755007,0.828,0.279,9.65119037062136e-69,8,FBgn0031620
FBgn0000083.7,5.29090278135442e-72,-2.7571000327049,0.822,0.982,1.05818055627088e-68,8,FBgn0000083
FBgn0014011.7,1.77137339562008e-71,-2.93424914621962,0.515,0.926,3.54274679124015e-68,8,FBgn0014011
FBgn0000043.8,5.32813282086619e-71,-2.08228051111448,0.905,0.997,1.06562656417324e-67,8,FBgn0000043
FBgn0031585,5.37839102734977e-71,2.37488766469008,0.828,0.271,1.07567820546995e-67,8,FBgn0031585
FBgn0032636,4.60935987277903e-70,2.31995111725577,0.864,0.405,9.21871974555805e-67,8,FBgn0032636
FBgn0267252.5,1.00334735150406e-69,-2.35982913805935,0.817,0.95,2.00669470300812e-66,8,FBgn0267252
FBgn0032345,2.99813732713698e-69,1.84057682377614,0.828,0.291,5.99627465427397e-66,8,FBgn0032345
FBgn0029877,3.72192484871103e-69,0.869729338110795,0.822,0.277,7.44384969742206e-66,8,FBgn0029877
FBgn0031155,8.91691567469257e-69,0.494862252020543,0.787,0.221,1.78338313493851e-65,8,FBgn0031155
FBgn0040007.2,9.38265341675828e-69,-1.50571026642447,0.817,0.993,1.87653068335166e-65,8,FBgn0040007
FBgn0033069,1.20888791055319e-68,1.85189853533056,0.822,0.4,2.41777582110638e-65,8,FBgn0033069
FBgn0053189,1.55017822018534e-68,1.21489410940367,0.799,0.282,3.10035644037069e-65,8,FBgn0053189
FBgn0040813.8,2.56381488253816e-68,-2.95919561715182,0.87,0.996,5.12762976507633e-65,8,FBgn0040813
FBgn0030955.7,2.8817501521529e-68,-2.11767250319707,0.751,0.969,5.7635003043058e-65,8,FBgn0030955
FBgn0026718,7.40318267187188e-68,1.15257753830887,0.805,0.293,1.48063653437438e-64,8,FBgn0026718
FBgn0034842,8.1715956394154e-68,0.794827576317781,0.775,0.237,1.63431912788308e-64,8,FBgn0034842
FBgn0032740,2.06792016953261e-67,1.69047903342653,0.775,0.181,4.13584033906521e-64,8,FBgn0032740
FBgn0050334,6.37348028428368e-67,1.09516642351584,0.828,0.298,1.27469605685674e-63,8,FBgn0050334
FBgn0261581,8.53222245111836e-67,1.21046766402405,0.757,0.143,1.70644449022367e-63,8,FBgn0261581
FBgn0036497,1.35784964708128e-66,1.19777011462024,0.822,0.338,2.71569929416257e-63,8,FBgn0036497
FBgn0262101,2.53264832093094e-66,1.45121336243573,0.822,0.461,5.06529664186189e-63,8,FBgn0262101
FBgn0038915,4.93863220898696e-66,0.77424744713035,0.781,0.205,9.87726441797393e-63,8,FBgn0038915
FBgn0034435,8.54340785173547e-66,3.71629642841255,0.852,0.364,1.70868157034709e-62,8,FBgn0034435
FBgn0037486,4.26882393065648e-65,0.911711559117743,0.834,0.371,8.53764786131297e-62,8,FBgn0037486
FBgn0039797,5.45990639159335e-65,2.1097928270292,0.817,0.297,1.09198127831867e-61,8,FBgn0039797
FBgn0259740.5,6.01582194013222e-65,-2.2719510961737,0.42,0.907,1.20316438802644e-61,8,FBgn0259740
FBgn0028884,7.19044089934608e-65,0.754114266800068,0.763,0.203,1.43808817986922e-61,8,FBgn0028884
FBgn0040519,1.16141819086967e-64,3.71296175654586,0.846,0.309,2.32283638173934e-61,8,FBgn0040519
FBgn0262535,1.18669644262572e-64,0.662108419180254,0.775,0.266,2.37339288525145e-61,8,FBgn0262535
FBgn0034082,4.46610137760392e-64,1.65186287136791,0.787,0.226,8.93220275520783e-61,8,FBgn0034082
FBgn0263036,5.73405549320837e-64,0.479447358214735,0.793,0.309,1.14681109864167e-60,8,FBgn0263036
FBgn0262966,1.5427224153593e-63,1.34411014669418,0.775,0.263,3.0854448307186e-60,8,FBgn0262966
FBgn0039331,4.93092310221146e-63,1.1307973670472,0.787,0.284,9.86184620442292e-60,8,FBgn0039331
FBgn0033893,6.59731890609745e-63,1.05771815992693,0.763,0.249,1.31946378121949e-59,8,FBgn0033893
FBgn0002842,7.33828728223375e-63,0.703217507094218,0.775,0.232,1.46765745644675e-59,8,FBgn0002842
FBgn0038109,1.40752946988782e-62,1.45645197696517,0.793,0.249,2.81505893977563e-59,8,FBgn0038109
FBgn0038225,1.64387903784146e-62,2.88579809272437,0.834,0.336,3.28775807568293e-59,8,FBgn0038225
FBgn0262097,1.68140878000918e-62,1.02021322999049,0.757,0.216,3.36281756001837e-59,8,FBgn0262097
FBgn0020300,1.74975377789984e-62,1.76292830855632,0.817,0.483,3.49950755579969e-59,8,FBgn0020300
FBgn0262581,4.13594805170276e-62,1.67452879156934,0.811,0.318,8.27189610340551e-59,8,FBgn0262581
FBgn0051407,4.54872977223345e-62,1.07087823005582,0.781,0.302,9.09745954446689e-59,8,FBgn0051407
FBgn0051007,6.9441683652012e-62,2.03056062212708,0.793,0.275,1.38883367304024e-58,8,FBgn0051007
FBgn0034671,1.4547124854031e-61,0.322452938915173,0.751,0.226,2.90942497080619e-58,8,FBgn0034671
FBgn0051798,1.79305287852191e-61,0.312419888909893,0.763,0.211,3.58610575704382e-58,8,FBgn0051798
FBgn0017456,1.8528241009998e-61,0.983399047605725,0.799,0.488,3.7056482019996e-58,8,FBgn0017456
FBgn0038887,2.95936034601042e-61,1.36123706252695,0.799,0.307,5.91872069202085e-58,8,FBgn0038887
FBgn0037386.8,3.88227887997427e-61,-2.74736453854947,0.882,0.978,7.76455775994853e-58,8,FBgn0037386
FBgn0030313,7.43331943919829e-61,1.55118139334468,0.805,0.345,1.48666388783966e-57,8,FBgn0030313
FBgn0030362.6,1.04827950750236e-60,-1.96878042857396,0.775,0.979,2.09655901500472e-57,8,FBgn0030362
FBgn0010435,1.0623911885337e-60,1.26835383311851,0.811,0.537,2.1247823770674e-57,8,FBgn0010435
FBgn0052690,1.21076309789019e-60,2.51142716672034,0.817,0.366,2.42152619578037e-57,8,FBgn0052690
FBgn0259922,1.64845644157234e-60,1.31193239592217,0.799,0.324,3.29691288314469e-57,8,FBgn0259922
FBgn0034907,2.08016025116006e-60,1.34795099290443,0.781,0.252,4.16032050232012e-57,8,FBgn0034907
FBgn0051740,2.78440432903136e-60,4.14724401613536,0.834,0.342,5.56880865806272e-57,8,FBgn0051740
FBgn0029167.8,6.25733485036934e-60,-2.4999969855893,0.651,0.956,1.25146697007387e-56,8,FBgn0029167
FBgn0030247,9.50554534104015e-60,1.00504183995899,0.769,0.268,1.90110906820803e-56,8,FBgn0030247
FBgn0267967,1.33083434492179e-59,0.775431440540468,0.793,0.411,2.66166868984358e-56,8,FBgn0267967
FBgn0037985,1.54400970169341e-59,2.65608513848349,0.811,0.361,3.08801940338682e-56,8,FBgn0037985
FBgn0262945,1.90891961333727e-59,3.26692178131305,0.846,0.447,3.81783922667455e-56,8,FBgn0262945
FBgn0034278,2.37164823526833e-59,1.91918724716033,0.811,0.352,4.74329647053666e-56,8,FBgn0034278
FBgn0031323,3.74190134611992e-59,1.4527814349404,0.793,0.358,7.48380269223985e-56,8,FBgn0031323
FBgn0034840,3.93076293188724e-59,3.56062441278847,0.817,0.288,7.86152586377448e-56,8,FBgn0034840
FBgn0030278,4.46456558819344e-59,2.39178211356468,0.799,0.34,8.92913117638689e-56,8,FBgn0030278
FBgn0004636.8,4.589435008768e-59,-2.6983456794439,0.793,0.951,9.17887001753599e-56,8,FBgn0004636
FBgn0028567,6.5416377243824e-59,2.69510187989469,0.811,0.369,1.30832754487648e-55,8,FBgn0028567
FBgn0003187,6.9576578007439e-59,0.392476745576793,0.728,0.223,1.39153156014878e-55,8,FBgn0003187
FBgn0033724.8,9.96352060341922e-59,-2.52873762448131,0.746,0.951,1.99270412068384e-55,8,FBgn0033724
FBgn0033446.7,1.67781030736815e-58,-2.1275877171581,0.669,0.908,3.3556206147363e-55,8,FBgn0033446
FBgn0032654,2.83580445027376e-58,0.809919000875132,0.751,0.245,5.67160890054752e-55,8,FBgn0032654
FBgn0053340,8.02524813143635e-58,3.95292186561462,0.793,0.272,1.60504962628727e-54,8,FBgn0053340
FBgn0030014,8.94443891218661e-58,0.586484451715992,0.769,0.292,1.78888778243732e-54,8,FBgn0030014
FBgn0047351,1.05001929643133e-57,3.42048760616266,0.799,0.303,2.10003859286267e-54,8,FBgn0047351
FBgn0034443.5,1.14973796603836e-57,-2.25436136490146,0.811,0.96,2.29947593207671e-54,8,FBgn0034443
FBgn0050354,1.17928504656197e-57,1.27987410793966,0.775,0.282,2.35857009312394e-54,8,FBgn0050354
FBgn0003009,1.44633717124929e-57,0.724779742938126,0.716,0.221,2.89267434249858e-54,8,FBgn0003009
FBgn0036204,2.61031314965751e-57,1.6717392550911,0.799,0.37,5.22062629931502e-54,8,FBgn0036204
FBgn0003886.7,3.06935069534274e-57,-2.53337869638363,0.846,0.994,6.13870139068548e-54,8,FBgn0003886
FBgn0085211,3.89503729836309e-57,0.443624044801956,0.598,0.112,7.79007459672618e-54,8,FBgn0085211
FBgn0029705,4.17429007918926e-57,0.783545800310057,0.781,0.279,8.34858015837853e-54,8,FBgn0029705
FBgn0036014,4.31027519913952e-57,1.87486745082833,0.787,0.344,8.62055039827903e-54,8,FBgn0036014
FBgn0037283,4.32612382589425e-57,1.71822809431056,0.775,0.315,8.6522476517885e-54,8,FBgn0037283
FBgn0264307,4.86953451609076e-57,3.6727706055966,0.852,0.549,9.73906903218151e-54,8,FBgn0264307
FBgn0038355,5.21247440253512e-57,1.5463379137125,0.799,0.383,1.04249488050702e-53,8,FBgn0038355
FBgn0041183.8,6.58071824729085e-57,-2.24621304173815,0.805,0.93,1.31614364945817e-53,8,FBgn0041183
FBgn0051803,8.2916420361887e-57,1.1785131599396,0.769,0.309,1.65832840723774e-53,8,FBgn0051803
FBgn0032314,1.31627647070119e-56,1.6682862941118,0.734,0.259,2.63255294140237e-53,8,FBgn0032314
FBgn0026562.8,1.33357400484708e-56,-2.65151273227292,0.728,0.952,2.66714800969417e-53,8,FBgn0026562
FBgn0014141.6,1.84804914194869e-56,-2.16576164737202,0.822,0.966,3.69609828389737e-53,8,FBgn0014141
FBgn0086347.7,2.2233915679717e-56,-2.14875126724874,0.533,0.907,4.4467831359434e-53,8,FBgn0086347
FBgn0030620,3.37324322289242e-56,0.458089053536757,0.763,0.274,6.74648644578485e-53,8,FBgn0030620
FBgn0040285.6,3.72087232785195e-56,-2.09767472022857,0.592,0.876,7.44174465570391e-53,8,FBgn0040285
FBgn0067861,3.72433682194094e-56,0.936606703038171,0.722,0.223,7.44867364388188e-53,8,FBgn0067861
FBgn0250821,3.81671559909479e-56,0.639839223976609,0.757,0.288,7.63343119818957e-53,8,FBgn0250821
FBgn0037829,4.80220184593093e-56,0.896374038073389,0.74,0.262,9.60440369186187e-53,8,FBgn0037829
FBgn0259729,4.94277653467022e-56,0.776524583922666,0.734,0.18,9.88555306934044e-53,8,FBgn0259729
FBgn0259794,1.09116807077628e-55,1.8954492998184,0.787,0.279,2.18233614155256e-52,8,FBgn0259794
FBgn0046793,1.51691254747644e-55,0.775914867696083,0.74,0.267,3.03382509495287e-52,8,FBgn0046793
FBgn0031132,2.15313972824177e-55,1.47770986292649,0.757,0.288,4.30627945648354e-52,8,FBgn0031132
FBgn0262485,2.31975841441659e-55,1.24209397989312,0.763,0.261,4.63951682883317e-52,8,FBgn0262485
FBgn0260007,2.449266149556e-55,0.426021213231622,0.746,0.261,4.89853229911199e-52,8,FBgn0260007
FBgn0250824,2.91478406764981e-55,0.797979051055839,0.769,0.337,5.82956813529962e-52,8,FBgn0250824
FBgn0032269,3.52783652962287e-55,1.52342228463159,0.775,0.325,7.05567305924574e-52,8,FBgn0032269
FBgn0031103,3.61155734717649e-55,1.44992867260716,0.787,0.306,7.22311469435299e-52,8,FBgn0031103
FBgn0050039,4.56275201318943e-55,2.76728299410841,0.787,0.386,9.12550402637886e-52,8,FBgn0050039
FBgn0031751,4.89251804894808e-55,2.85765401543169,0.793,0.375,9.78503609789616e-52,8,FBgn0031751
FBgn0262354,6.41745587127542e-55,1.54655181120439,0.716,0.232,1.28349117425508e-51,8,FBgn0262354
FBgn0031292,1.02621267550016e-54,0.310821675562026,0.793,0.42,2.05242535100033e-51,8,FBgn0031292
FBgn0002862,1.1916517259541e-54,3.07054876024371,0.805,0.414,2.3833034519082e-51,8,FBgn0002862
FBgn0259795,1.21658076767509e-54,4.35645052853631,0.805,0.319,2.43316153535018e-51,8,FBgn0259795
FBgn0050393,1.55494820665165e-54,0.258225214664596,0.746,0.236,3.10989641330329e-51,8,FBgn0050393
FBgn0039518,1.61684963997158e-54,0.702029394925644,0.728,0.216,3.23369927994316e-51,8,FBgn0039518
FBgn0040816,2.00508816844277e-54,1.18094235849032,0.769,0.32,4.01017633688554e-51,8,FBgn0040816
FBgn0034105,2.16560489810532e-54,0.576831669739152,0.757,0.296,4.33120979621064e-51,8,FBgn0034105
FBgn0002868.6,2.25606284105768e-54,-2.192693652437,0.55,0.924,4.51212568211537e-51,8,FBgn0002868
FBgn0031545,2.32031363839739e-54,2.38956028203505,0.805,0.455,4.64062727679478e-51,8,FBgn0031545
FBgn0010246.7,3.43545778890946e-54,-2.12857939258265,0.781,0.93,6.87091557781891e-51,8,FBgn0010246
FBgn0086907,3.96054954504558e-54,2.01492146433722,0.822,0.498,7.92109909009116e-51,8,FBgn0086907
FBgn0052137,4.14635148260302e-54,1.64405938445495,0.775,0.394,8.29270296520604e-51,8,FBgn0052137
FBgn0003889,4.56804935175203e-54,3.68322825911889,0.811,0.35,9.13609870350406e-51,8,FBgn0003889
FBgn0085190,5.29345483466053e-54,0.493322603358658,0.746,0.26,1.05869096693211e-50,8,FBgn0085190
FBgn0031463,6.07495155747297e-54,1.9629035474889,0.787,0.37,1.21499031149459e-50,8,FBgn0031463
FBgn0032731.8,6.22421819543043e-54,-2.17400050420293,0.734,0.923,1.24484363908609e-50,8,FBgn0032731
FBgn0036882,6.87279005359924e-54,2.15338627675981,0.834,0.561,1.37455801071985e-50,8,FBgn0036882
FBgn0033330,8.39919410769287e-54,1.06443307171417,0.734,0.225,1.67983882153858e-50,8,FBgn0033330
FBgn0037987,8.65593344871526e-54,0.398395306557216,0.746,0.264,1.73118668974305e-50,8,FBgn0037987
FBgn0000308.8,9.13658782488281e-54,-1.95192580758155,0.763,0.963,1.82731756497656e-50,8,FBgn0000308
FBgn0263647,9.52415305751388e-54,0.760817861449321,0.775,0.336,1.90483061150278e-50,8,FBgn0263647
FBgn0051139,1.09789262949422e-53,0.952099441562674,0.817,0.433,2.19578525898844e-50,8,FBgn0051139
FBgn0039577,1.2855265729962e-53,1.19291201736223,0.769,0.335,2.5710531459924e-50,8,FBgn0039577
FBgn0004654.1,1.87969261649397e-53,-1.00084277474006,0.308,0.829,3.75938523298794e-50,8,FBgn0004654
FBgn0031213.5,2.5466995964301e-53,-1.36862234002588,0.343,0.814,5.0933991928602e-50,8,FBgn0031213
FBgn0038243.5,3.2300115313951e-53,-1.01282304697054,0.669,0.875,6.4600230627902e-50,8,FBgn0038243
FBgn0259228.8,3.26960800697948e-53,-1.66194533192219,0.462,0.868,6.53921601395896e-50,8,FBgn0259228
FBgn0030429,3.67004892620065e-53,0.97543814468876,0.817,0.416,7.3400978524013e-50,8,FBgn0030429
FBgn0033680,6.02778074193907e-53,0.478984165514475,0.775,0.34,1.20555614838781e-49,8,FBgn0033680
FBgn0262478,7.56112831846669e-53,0.979562470651973,0.763,0.349,1.51222566369334e-49,8,FBgn0262478
FBgn0031347,9.38157715013503e-53,2.46406603555935,0.775,0.35,1.87631543002701e-49,8,FBgn0031347
FBgn0051226,1.0727425345651e-52,4.08488120227704,0.799,0.366,2.1454850691302e-49,8,FBgn0051226
FBgn0050472,1.10614870508914e-52,0.689035604661444,0.751,0.326,2.21229741017829e-49,8,FBgn0050472
FBgn0265269,1.38594803858368e-52,1.09217840823501,0.757,0.281,2.77189607716736e-49,8,FBgn0265269
FBgn0036438,2.04283800463706e-52,2.46034997538055,0.781,0.282,4.08567600927413e-49,8,FBgn0036438
FBgn0032140.7,2.37564047881067e-52,-2.29767328600897,0.74,0.916,4.75128095762134e-49,8,FBgn0032140
FBgn0010397.6,2.7476980988899e-52,-1.90037843777736,0.704,0.925,5.49539619777979e-49,8,FBgn0010397
FBgn0013301,2.85890017878694e-52,2.87181237825075,0.799,0.485,5.71780035757388e-49,8,FBgn0013301
FBgn0001216,3.62828192088151e-52,0.444188370285407,0.769,0.333,7.25656384176301e-49,8,FBgn0001216
FBgn0032191.7,4.68487060142453e-52,-1.48831851306689,0.639,0.894,9.36974120284907e-49,8,FBgn0032191
FBgn0034601,5.32621984228118e-52,0.902398964772169,0.769,0.413,1.06524396845624e-48,8,FBgn0034601
FBgn0029147.6,5.34479954602822e-52,-2.25234664200598,0.675,0.933,1.06895990920564e-48,8,FBgn0029147
FBgn0029989,5.47032305047899e-52,0.85336846585094,0.71,0.2,1.0940646100958e-48,8,FBgn0029989
FBgn0264433,5.58237106671503e-52,0.433420644710081,0.757,0.363,1.11647421334301e-48,8,FBgn0264433
FBgn0262845,5.95874888645076e-52,0.774631787577253,0.775,0.343,1.19174977729015e-48,8,FBgn0262845
FBgn0260758,6.20160796128953e-52,1.23364601804141,0.763,0.277,1.24032159225791e-48,8,FBgn0260758
FBgn0033285,7.51693699318349e-52,3.05461545227671,0.793,0.401,1.5033873986367e-48,8,FBgn0033285
FBgn0037962,1.86248975172867e-51,0.500493903317637,0.746,0.294,3.72497950345735e-48,8,FBgn0037962
FBgn0036877.7,2.63741321085982e-51,-0.314679837871722,0.16,0.722,5.27482642171964e-48,8,FBgn0036877
FBgn0003435,4.12190751378566e-51,3.18464676421092,0.805,0.462,8.24381502757132e-48,8,FBgn0003435
FBgn0035479,5.11756773284741e-51,1.58514468611515,0.751,0.249,1.02351354656948e-47,8,FBgn0035479
FBgn0033635.7,7.85518976949867e-51,-2.19958331227393,0.793,0.935,1.57103795389973e-47,8,FBgn0033635
FBgn0028427.7,9.16953517757039e-51,-1.65556852083203,0.728,0.909,1.83390703551408e-47,8,FBgn0028427
FBgn0033283,1.17370193046513e-50,1.41234991675699,0.751,0.294,2.34740386093025e-47,8,FBgn0033283
FBgn0039104,1.2946686032449e-50,2.79831341742006,0.787,0.366,2.5893372064898e-47,8,FBgn0039104
FBgn0052392,1.39817850243025e-50,1.41516473277824,0.769,0.376,2.79635700486049e-47,8,FBgn0052392
FBgn0034132,2.43675964164872e-50,4.20206610442749,0.805,0.359,4.87351928329744e-47,8,FBgn0034132
FBgn0032135,2.49370354097971e-50,1.81176088683558,0.817,0.619,4.98740708195941e-47,8,FBgn0032135
FBgn0031164,2.77864086405141e-50,0.45455535839975,0.728,0.248,5.55728172810283e-47,8,FBgn0031164
FBgn0035915,4.2262524603824e-50,3.90769595333386,0.787,0.251,8.4525049207648e-47,8,FBgn0035915
FBgn0037477.6,4.53009257426115e-50,-2.20828602495136,0.781,0.916,9.06018514852231e-47,8,FBgn0037477
FBgn0033286,4.84442597626662e-50,3.31561599259149,0.775,0.307,9.68885195253324e-47,8,FBgn0033286
FBgn0024238.8,1.1758013167888e-49,-2.39796264814106,0.751,0.901,2.3516026335776e-46,8,FBgn0024238
FBgn0031690,1.22948435907787e-49,1.2561133548421,0.769,0.361,2.45896871815574e-46,8,FBgn0031690
FBgn0263585,1.24686042922725e-49,1.15176199548238,0.716,0.228,2.49372085845449e-46,8,FBgn0263585
FBgn0030982,1.28950236417657e-49,0.750866121905983,0.71,0.284,2.57900472835314e-46,8,FBgn0030982
FBgn0031128,1.43480912993812e-49,2.18046865443853,0.769,0.315,2.86961825987624e-46,8,FBgn0031128
FBgn0026176,1.68119562333535e-49,1.05094046304822,0.757,0.301,3.36239124667069e-46,8,FBgn0026176
FBgn0036218,1.73365780184685e-49,0.807871274806609,0.74,0.274,3.46731560369371e-46,8,FBgn0036218
FBgn0264895.7,2.28971046237967e-49,-2.41428617936893,0.675,0.907,4.57942092475935e-46,8,FBgn0264895
FBgn0040905,2.47279955667059e-49,1.45464573081326,0.787,0.383,4.94559911334118e-46,8,FBgn0040905
FBgn0050376,2.49209978244083e-49,2.43810911482648,0.781,0.338,4.98419956488165e-46,8,FBgn0050376
FBgn0032338,2.65937260741255e-49,0.89501174821213,0.704,0.196,5.31874521482509e-46,8,FBgn0032338
FBgn0260442.8,4.70693211041526e-49,-2.24847207891342,0.781,0.953,9.41386422083053e-46,8,FBgn0260442
FBgn0032072,4.89116799449374e-49,1.24845408351078,0.716,0.281,9.78233598898749e-46,8,FBgn0032072
FBgn0262611,4.91910994630453e-49,0.760888848343105,0.734,0.276,9.83821989260907e-46,8,FBgn0262611
FBgn0028531,5.66728790337762e-49,1.35780183251075,0.763,0.396,1.13345758067552e-45,8,FBgn0028531
FBgn0032483,5.79477684645621e-49,0.543947848971011,0.675,0.227,1.15895536929124e-45,8,FBgn0032483
FBgn0262794.8,9.39139800012723e-49,-0.985699106779367,0.207,0.751,1.87827960002545e-45,8,FBgn0262794
FBgn0038248,1.02746178985871e-48,1.86155456535207,0.74,0.26,2.05492357971743e-45,8,FBgn0038248
FBgn0038423,1.18400990567821e-48,0.652629388083115,0.734,0.279,2.36801981135641e-45,8,FBgn0038423
FBgn0034566,1.41329954188578e-48,1.75187184686324,0.769,0.367,2.82659908377157e-45,8,FBgn0034566
FBgn0004173,1.41461434875055e-48,4.27801414856707,0.793,0.306,2.82922869750109e-45,8,FBgn0004173
FBgn0083943,2.57899561036272e-48,2.65087163213961,0.781,0.432,5.15799122072543e-45,8,FBgn0083943
FBgn0028942,2.6457811178569e-48,0.818395003716272,0.716,0.32,5.2915622357138e-45,8,FBgn0028942
FBgn0038018,2.97474899762288e-48,0.754179335874402,0.621,0.209,5.94949799524577e-45,8,FBgn0038018
FBgn0030697,3.75814344321538e-48,2.00382139133523,0.781,0.38,7.51628688643077e-45,8,FBgn0030697
FBgn0051281,4.33807446051272e-48,1.29355723569054,0.781,0.401,8.67614892102545e-45,8,FBgn0051281
FBgn0031337,5.62970876663191e-48,1.32563290390836,0.734,0.311,1.12594175332638e-44,8,FBgn0031337
FBgn0026084.6,6.35690197191266e-48,-2.03786143693628,0.888,0.97,1.27138039438253e-44,8,FBgn0026084
FBgn0038213,7.14256300135873e-48,1.23502250415258,0.757,0.307,1.42851260027175e-44,8,FBgn0038213
FBgn0033371,9.36238952205686e-48,0.590997798319751,0.722,0.242,1.87247790441137e-44,8,FBgn0033371
FBgn0031333,1.09757858177321e-47,1.24747238732117,0.71,0.249,2.19515716354643e-44,8,FBgn0031333
FBgn0036183,1.2919236024828e-47,0.419057863962412,0.698,0.198,2.58384720496559e-44,8,FBgn0036183
FBgn0264427,2.82935247034967e-47,0.676942621011357,0.716,0.275,5.65870494069935e-44,8,FBgn0264427
FBgn0033032.5,3.34300847025434e-47,-0.588726055471043,0.195,0.667,6.68601694050869e-44,8,FBgn0033032
FBgn0037310,3.64994365907954e-47,2.35415248042119,0.751,0.271,7.29988731815907e-44,8,FBgn0037310
FBgn0028520,4.14319784824255e-47,1.2148519080804,0.686,0.332,8.2863956964851e-44,8,FBgn0028520
FBgn0040755,4.19922170900911e-47,0.468265106793202,0.722,0.247,8.39844341801822e-44,8,FBgn0040755
FBgn0033141,4.75198801998848e-47,0.663258323716302,0.728,0.302,9.50397603997695e-44,8,FBgn0033141
FBgn0039887,8.33474974137375e-47,1.07829628029801,0.698,0.271,1.66694994827475e-43,8,FBgn0039887
FBgn0051324.8,8.50847235990475e-47,-2.64130517317683,0.751,0.899,1.70169447198095e-43,8,FBgn0051324
FBgn0266962,8.70735505620755e-47,0.481354542853765,0.68,0.198,1.74147101124151e-43,8,FBgn0266962
FBgn0003888.7,8.99876119819467e-47,-2.84716330730574,0.888,0.981,1.79975223963893e-43,8,FBgn0003888
FBgn0001114.6,1.02031304050461e-46,-2.18091686659158,0.621,0.93,2.04062608100921e-43,8,FBgn0001114
FBgn0052364,1.17303631499164e-46,0.812520208820137,0.734,0.349,2.34607262998328e-43,8,FBgn0052364
